resource_path,relative_path,bundle_id,node_index,extension,size,sha256,manifest_sha256,manifest_hash_match,classification,classification_rule,classification_basis,stage2_validation_status
:/Image/Icon/send_disabled.svg,Image/Icon/send_disabled.svg,bundle_002,198,.svg,507,3174a513d940a3814abbe3fd30ed901163a58cf945b3005ef99d5e5a1f2369ba,3174a513d940a3814abbe3fd30ed901163a58cf945b3005ef99d5e5a1f2369ba,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/copy_disabled.svg,Image/Icon/copy_disabled.svg,bundle_002,199,.svg,706,d340e15ae4a9fed7381a4f477dac8e75a2d9d26eb6c366ec45c8d80b06f663f0,d340e15ae4a9fed7381a4f477dac8e75a2d9d26eb6c366ec45c8d80b06f663f0,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/guide_image.svg,Image/Icon/guide_image.svg,bundle_002,200,.svg,31149,5f9d171e65e589d15c87368609894e2e65b2919559dbd1b65468e925cfdcc48c,5f9d171e65e589d15c87368609894e2e65b2919559dbd1b65468e925cfdcc48c,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/rBtn_checked.svg,Image/Icon/rBtn_checked.svg,bundle_002,201,.svg,316,34d7c78acee7f38de11b2bed87a0d4f1918a5b1192b57af3e7e36ef409f680d5,34d7c78acee7f38de11b2bed87a0d4f1918a5b1192b57af3e7e36ef409f680d5,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/dropDown_normal.svg,Image/Icon/dropDown_normal.svg,bundle_002,202,.svg,231,2db3d6cd66f9ec3a056155bfd1e8bc6d77c030aaa369624f0adc339cd0b57292,2db3d6cd66f9ec3a056155bfd1e8bc6d77c030aaa369624f0adc339cd0b57292,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/regenerate_disabled.svg,Image/Icon/regenerate_disabled.svg,bundle_002,203,.svg,605,6c3c8b7f2ecfc8e3f16685a6640bbf03d57a46fe7a15a593d3d0a38d4cb5edb4,6c3c8b7f2ecfc8e3f16685a6640bbf03d57a46fe7a15a593d3d0a38d4cb5edb4,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/rBtn_enabled.svg,Image/Icon/rBtn_enabled.svg,bundle_002,204,.svg,333,667a74ac6c35faf4b09723ac8f92feaf6a30b822b57d92400efc98a8468fe7c4,667a74ac6c35faf4b09723ac8f92feaf6a30b822b57d92400efc98a8468fe7c4,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/history_hovered.svg,Image/Icon/history_hovered.svg,bundle_002,205,.svg,2313,9332afb4a0f744feea0e18c2ddd8793a3d4212aabdcb9b49e4f105808e27c1c3,9332afb4a0f744feea0e18c2ddd8793a3d4212aabdcb9b49e4f105808e27c1c3,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/send_normal.svg,Image/Icon/send_normal.svg,bundle_002,206,.svg,540,4eb91572db3a811548bb7a34fc046cc2280c09e6352a5bf3f4dcf00ac9768d72,4eb91572db3a811548bb7a34fc046cc2280c09e6352a5bf3f4dcf00ac9768d72,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/newChat_disabled.svg,Image/Icon/newChat_disabled.svg,bundle_002,207,.svg,1411,4757ee91a2aeba220ffaed75040be1659e72eba1914aee2d0d069f7455f43ba3,4757ee91a2aeba220ffaed75040be1659e72eba1914aee2d0d069f7455f43ba3,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/history_normal.svg,Image/Icon/history_normal.svg,bundle_002,208,.svg,2313,5bd26078cf609bb259d359e0ad87a0277a12d90df5d60b70433e63fec9a4a685,5bd26078cf609bb259d359e0ad87a0277a12d90df5d60b70433e63fec9a4a685,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/history_pressed.svg,Image/Icon/history_pressed.svg,bundle_002,209,.svg,2458,8620bc7f7478d2c5c07e6c6ef229912ab947cc10581970c1aee3f23a699dc7db,8620bc7f7478d2c5c07e6c6ef229912ab947cc10581970c1aee3f23a699dc7db,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/history_disabled.svg,Image/Icon/history_disabled.svg,bundle_002,210,.svg,2380,db8ed8d3afda34745f201481f1d18e49b2097a4a6ac5939ee44dbe7ffe551a25,db8ed8d3afda34745f201481f1d18e49b2097a4a6ac5939ee44dbe7ffe551a25,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/send_hovered.svg,Image/Icon/send_hovered.svg,bundle_002,211,.svg,755,9853839f919e09770cf101430798fab76fad4aaa39563caa68d6128f652c7456,9853839f919e09770cf101430798fab76fad4aaa39563caa68d6128f652c7456,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/send.png,Image/Icon/send.png,bundle_002,212,.png,1235,800640cfe766fe5d9dfe592062647697e7275555b405ba4ddf62e2f19c39763b,800640cfe766fe5d9dfe592062647697e7275555b405ba4ddf62e2f19c39763b,True,font/image asset,file_type_and_path,"[""extension=.png"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/rBtn_unchecked_day.svg,Image/Icon/rBtn_unchecked_day.svg,bundle_002,213,.svg,234,7bd4aaa55c115f72d285680b9754136abbac3baa97985f29f4eb1ad621bf26b0,7bd4aaa55c115f72d285680b9754136abbac3baa97985f29f4eb1ad621bf26b0,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/copy_normal.svg,Image/Icon/copy_normal.svg,bundle_002,214,.svg,706,4c0efcc0c8f598b71e95a51b7546b178bef026ae416f259c7e532d9882875c4e,4c0efcc0c8f598b71e95a51b7546b178bef026ae416f259c7e532d9882875c4e,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/send_pressed.svg,Image/Icon/send_pressed.svg,bundle_002,215,.svg,505,4b7998c8298fd1f5cde6e6fbb3e526526bef7d7c70d5d30ddf3e8c9547fb02ab,4b7998c8298fd1f5cde6e6fbb3e526526bef7d7c70d5d30ddf3e8c9547fb02ab,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/more_hovered.svg,Image/Icon/more_hovered.svg,bundle_002,216,.svg,331,b960ac2a2198995c3632ccbb2ce3c312e298b96eed297920bef44e63c5d6747b,b960ac2a2198995c3632ccbb2ce3c312e298b96eed297920bef44e63c5d6747b,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/newChat_pressed.svg,Image/Icon/newChat_pressed.svg,bundle_002,217,.svg,1405,8a53ac79d7639e8526120c2e233eabd6ba941981b304ebb04895d1af64374d95,8a53ac79d7639e8526120c2e233eabd6ba941981b304ebb04895d1af64374d95,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/regenerate_pressed.svg,Image/Icon/regenerate_pressed.svg,bundle_002,218,.svg,633,5a92ed0d1d821e30dffc207405922dda33114901b7e0e852e57a37d3b59fbe4a,5a92ed0d1d821e30dffc207405922dda33114901b7e0e852e57a37d3b59fbe4a,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/reason_normal.svg,Image/Icon/reason_normal.svg,bundle_002,219,.svg,1247,82dfff0c1ce74cfa231516bb79d6e1ac0df51a879cc5cf1e38866278be431717,82dfff0c1ce74cfa231516bb79d6e1ac0df51a879cc5cf1e38866278be431717,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/newChat_normal.svg,Image/Icon/newChat_normal.svg,bundle_002,220,.svg,1411,957555339d97dc7eca6fcf555a29e84b9f35be74c59b5b50a76df21489cdf05b,957555339d97dc7eca6fcf555a29e84b9f35be74c59b5b50a76df21489cdf05b,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/regenerate_hovered.svg,Image/Icon/regenerate_hovered.svg,bundle_002,221,.svg,700,37c26e7eaa578a6de700310a5950cb457655799532c9597cdc48bc521b849deb,37c26e7eaa578a6de700310a5950cb457655799532c9597cdc48bc521b849deb,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/newChat_hovered.svg,Image/Icon/newChat_hovered.svg,bundle_002,222,.svg,1411,88e9458d318a0dc33f160e2e3b97dc5fdab93cb3399b38f0233e3e56b7e428dd,88e9458d318a0dc33f160e2e3b97dc5fdab93cb3399b38f0233e3e56b7e428dd,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/Icon/more_pressed.svg,Image/Icon/more_pressed.svg,bundle_002,223,.svg,331,3b66c8cd30dc67d879212308ce6d19eddfe56f897ee405dfda3c2449b2a1e305,3b66c8cd30dc67d879212308ce6d19eddfe56f897ee405dfda3c2449b2a1e305,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/douyin.svg,Image/TitleView/douyin.svg,bundle_002,26,.svg,2157,9ef7a8556b8b3bb8eb7f90cc0bda812c7a1d821f9c0ea406beb0bb767c1f5356,9ef7a8556b8b3bb8eb7f90cc0bda812c7a1d821f9c0ea406beb0bb767c1f5356,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/convertConfigure_normal_dark.svg,Image/TitleView/convertConfigure_normal_dark.svg,bundle_002,27,.svg,2539,e1e6d2bac238fb55380985273f42b9d3fa70b2d3abff7b6acba919b2167d11aa,e1e6d2bac238fb55380985273f42b9d3fa70b2d3abff7b6acba919b2167d11aa,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/close_configure_normal.svg,Image/TitleView/close_configure_normal.svg,bundle_002,28,.svg,443,23f944a236ee34dc2e1fa0b1c4e4d94fc602db50a45a5fdaba8a8387763374cf,23f944a236ee34dc2e1fa0b1c4e4d94fc602db50a45a5fdaba8a8387763374cf,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/close_normal_dark.svg,Image/TitleView/close_normal_dark.svg,bundle_002,29,.svg,1039,6788a3a364fa53921e711dc3a4e7490bfb920f90161f854cf1c9b61581b2cc86,6788a3a364fa53921e711dc3a4e7490bfb920f90161f854cf1c9b61581b2cc86,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/PreviousStep_hover_day.svg,Image/TitleView/PreviousStep_hover_day.svg,bundle_002,30,.svg,654,7bf6d229ecf95f44b2cfbc319bb4f67303ea4766519a8341b5991ea266e3dd38,7bf6d229ecf95f44b2cfbc319bb4f67303ea4766519a8341b5991ea266e3dd38,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/switch_normal_dark.svg,Image/TitleView/switch_normal_dark.svg,bundle_002,31,.svg,388,ccd1c39580c57070ab0df69da47115cf171f67beeb20f4e27971c166d5a57aeb,ccd1c39580c57070ab0df69da47115cf171f67beeb20f4e27971c166d5a57aeb,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/profile_hover_dark.svg,Image/TitleView/profile_hover_dark.svg,bundle_002,32,.svg,1092,e0237d594125ca54df3e4a9fea90760a58ab541445279acf42e1ccf0dce4c1e1,e0237d594125ca54df3e4a9fea90760a58ab541445279acf42e1ccf0dce4c1e1,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/save_normal_day.svg,Image/TitleView/save_normal_day.svg,bundle_002,33,.svg,756,d9df7dde94067448dc77f7dede4b1e307cf9d44894198dcae6cb44f2a0ffad59,d9df7dde94067448dc77f7dede4b1e307cf9d44894198dcae6cb44f2a0ffad59,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/contactus_image_dark.svg,Image/TitleView/contactus_image_dark.svg,bundle_002,34,.svg,608,a7af3c474185e3bd3f2270f9b8d538121c455fdd9c5b3b03aa17213c962940d1,a7af3c474185e3bd3f2270f9b8d538121c455fdd9c5b3b03aa17213c962940d1,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/switch_clicked_dark.svg,Image/TitleView/switch_clicked_dark.svg,bundle_002,35,.svg,390,12cca8448c6e3eeeac6f868b70aec82236de5963bda9e487774a18365464537b,12cca8448c6e3eeeac6f868b70aec82236de5963bda9e487774a18365464537b,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/homePage_normal_dark.svg,Image/TitleView/homePage_normal_dark.svg,bundle_002,36,.svg,1049,63ba3c18108a09119b0b831a29aeebb6616e460a5ca7851f2fb9b2cc9a288d15,63ba3c18108a09119b0b831a29aeebb6616e460a5ca7851f2fb9b2cc9a288d15,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/close_clicked_dark.svg,Image/TitleView/close_clicked_dark.svg,bundle_002,37,.svg,1007,b448479813d664701c4abb10c83912465bf36d0d375602da772bf64426867e60,b448479813d664701c4abb10c83912465bf36d0d375602da772bf64426867e60,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/pairStepOne_dark.svg,Image/TitleView/pairStepOne_dark.svg,bundle_002,38,.svg,11794,b9409d5459245009392df5dd554b2210ec69e8d6c25c0cca339f93755cc9bd3c,b9409d5459245009392df5dd554b2210ec69e8d6c25c0cca339f93755cc9bd3c,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/homePage_clicked_day.svg,Image/TitleView/homePage_clicked_day.svg,bundle_002,39,.svg,1047,8d8e250ea04b20d8b2696278214cb2649ea0a506360c59cebca7cec617083f9f,8d8e250ea04b20d8b2696278214cb2649ea0a506360c59cebca7cec617083f9f,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/NextStep_hover_day.svg,Image/TitleView/NextStep_hover_day.svg,bundle_002,40,.svg,689,5b271eddcae3b78672066486e1cb36c339bac087266344e301cdd9d8ce2e0c8f,5b271eddcae3b78672066486e1cb36c339bac087266344e301cdd9d8ce2e0c8f,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/delete_day.svg,Image/TitleView/delete_day.svg,bundle_002,41,.svg,627,1b2d5d8d49d53121326bacd9e102b605527af1a301bbaf08e1508d7e73226957,1b2d5d8d49d53121326bacd9e102b605527af1a301bbaf08e1508d7e73226957,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/minus_clicked_day.svg,Image/TitleView/minus_clicked_day.svg,bundle_002,42,.svg,871,088a329764d0a9f7b14c58723a6924cd13a5144bc27e14ad97198898a332aed3,088a329764d0a9f7b14c58723a6924cd13a5144bc27e14ad97198898a332aed3,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/restore_normal_dark.svg,Image/TitleView/restore_normal_dark.svg,bundle_002,43,.svg,1014,35a197f85f6e8572e9a2a815bf8b5a7550f7ed5aa3ab4fd90d6626e2decb3d62,35a197f85f6e8572e9a2a815bf8b5a7550f7ed5aa3ab4fd90d6626e2decb3d62,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/profile_hover_day.svg,Image/TitleView/profile_hover_day.svg,bundle_002,44,.svg,1092,ab1bcc8daabadaff9d7da16ab259cab683de77f666c74c48a7ae1859e844b023,ab1bcc8daabadaff9d7da16ab259cab683de77f666c74c48a7ae1859e844b023,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/save_hover_dark.svg,Image/TitleView/save_hover_dark.svg,bundle_002,45,.svg,722,eeef1892dbb5aee948c468467884d860bb629598efb596bd0012de9370f1f244,eeef1892dbb5aee948c468467884d860bb629598efb596bd0012de9370f1f244,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/PreviousStep_clicked_dark.svg,Image/TitleView/PreviousStep_clicked_dark.svg,bundle_002,46,.svg,684,b508c340867a60cce100a1b67333ec40945d021b4113fedc2c8ae492444635ee,b508c340867a60cce100a1b67333ec40945d021b4113fedc2c8ae492444635ee,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/pairStepFour_day.svg,Image/TitleView/pairStepFour_day.svg,bundle_002,47,.svg,13947,26d75d0d0bc6ce7125daf355fd06cabaadd81c9f402a61f34acae7fe59ce8d48,26d75d0d0bc6ce7125daf355fd06cabaadd81c9f402a61f34acae7fe59ce8d48,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/NextStep_clicked_dark.svg,Image/TitleView/NextStep_clicked_dark.svg,bundle_002,48,.svg,649,29735d29e6b01852ebfb6145c5282186274da4f0168e82236aed45b1c83ab68c,29735d29e6b01852ebfb6145c5282186274da4f0168e82236aed45b1c83ab68c,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/save_stop_dark.svg,Image/TitleView/save_stop_dark.svg,bundle_002,49,.svg,722,509764362ad06f8f3b9240a83a746e1a499d10f0796a05331cd1cbec14179e71,509764362ad06f8f3b9240a83a746e1a499d10f0796a05331cd1cbec14179e71,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/profile_normal_day.svg,Image/TitleView/profile_normal_day.svg,bundle_002,50,.svg,1092,ffad91ca56bfd74827876fa94e31312253db720750feb5edad3a111688e4ba07,ffad91ca56bfd74827876fa94e31312253db720750feb5edad3a111688e4ba07,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/Light_clicked_day.svg,Image/TitleView/Light_clicked_day.svg,bundle_002,51,.svg,1470,70168097e3d920ae8dfa65245c522aad111cf1ed4d5d2d308abf3ea284c14c44,70168097e3d920ae8dfa65245c522aad111cf1ed4d5d2d308abf3ea284c14c44,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_v2_hash_match_path_mismatch
:/Image/TitleView/pairStepFour_dark.svg,Image/TitleView/pairStepFour_dark.svg,bundle_002,52,.svg,13945,9b3db7043359f35e2a0aba3465537611895beb153879696a6608658fa6608d79,9b3db7043359f35e2a0aba3465537611895beb153879696a6608658fa6608d79,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/pairStepTwo_mouse_dark.svg,Image/TitleView/pairStepTwo_mouse_dark.svg,bundle_002,53,.svg,10724,30de7d2f312e37f19451d305468772dbaa65d53993a4d9a5ae2f05fd935a20b4,30de7d2f312e37f19451d305468772dbaa65d53993a4d9a5ae2f05fd935a20b4,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_v2_hash_match_path_mismatch
:/Image/TitleView/pairStepTwo_dark.svg,Image/TitleView/pairStepTwo_dark.svg,bundle_002,54,.svg,10811,7026dc7311a3d891ef0700bbd45b54cc763e3c41235d06657eb4eab2fad5c0df,7026dc7311a3d891ef0700bbd45b54cc763e3c41235d06657eb4eab2fad5c0df,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/zoomin.svg,Image/TitleView/zoomin.svg,bundle_002,55,.svg,985,b8fe82a5544257f17c0e124e38e5567dad4fe534299b9b70504241adb6348781,b8fe82a5544257f17c0e124e38e5567dad4fe534299b9b70504241adb6348781,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/NextStep_clicked_day.svg,Image/TitleView/NextStep_clicked_day.svg,bundle_002,56,.svg,654,b922e0c9e928f4ccad62f7ec7004163c0251a8a3876025cc0b93b71e8268d6a2,b922e0c9e928f4ccad62f7ec7004163c0251a8a3876025cc0b93b71e8268d6a2,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/minus_hover_day.svg,Image/TitleView/minus_hover_day.svg,bundle_002,57,.svg,871,101d454f4dff5a642b24d657849849ee8f61caf1f781c83d13863604b2195a0f,101d454f4dff5a642b24d657849849ee8f61caf1f781c83d13863604b2195a0f,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/minus_hover_dark.svg,Image/TitleView/minus_hover_dark.svg,bundle_002,58,.svg,877,03b46615e7ccffebe1078606c627c688412de358f021abbc4232ce1690c965f1,03b46615e7ccffebe1078606c627c688412de358f021abbc4232ce1690c965f1,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/zoomin_h.svg,Image/TitleView/zoomin_h.svg,bundle_002,59,.svg,1165,cad01e61bedc2f36e02b579abc20b8277ee73ed167f91a1093b2adee325e8559,cad01e61bedc2f36e02b579abc20b8277ee73ed167f91a1093b2adee325e8559,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/moon_normal_dark.svg,Image/TitleView/moon_normal_dark.svg,bundle_002,60,.svg,1290,462d11aa5af56d5fe75dacce36afe790f1ebde00fe83cda0439fa9e8b6d798b7,462d11aa5af56d5fe75dacce36afe790f1ebde00fe83cda0439fa9e8b6d798b7,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/moon_hover_dark.svg,Image/TitleView/moon_hover_dark.svg,bundle_002,61,.svg,1530,d9e0c4ade551a71f53e3c1c545675c24f3192f3b15272bbd462d25455ff7adb9,d9e0c4ade551a71f53e3c1c545675c24f3192f3b15272bbd462d25455ff7adb9,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/setting_clicked_day.svg,Image/TitleView/setting_clicked_day.svg,bundle_002,62,.svg,1372,2e55331b6fef036b106814c054c46f933dbe35a90b4c381747744c01894584f7,2e55331b6fef036b106814c054c46f933dbe35a90b4c381747744c01894584f7,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/list_day.svg,Image/TitleView/list_day.svg,bundle_002,63,.svg,569,c9660ef3f59b2141be4c5e2a6e65f3f026552832410f08937661aed0af82ca3b,c9660ef3f59b2141be4c5e2a6e65f3f026552832410f08937661aed0af82ca3b,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/switch_normal_day.svg,Image/TitleView/switch_normal_day.svg,bundle_002,64,.svg,388,9d0d805f7e3af1f86263c70209872193037ed5a48031ae6270f701d92fc73e4c,9d0d805f7e3af1f86263c70209872193037ed5a48031ae6270f701d92fc73e4c,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/bilibili.svg,Image/TitleView/bilibili.svg,bundle_002,65,.svg,3260,dded375262be284c103c80b39217f074396ff29b86a2128f19b8a90c8acbdc5a,dded375262be284c103c80b39217f074396ff29b86a2128f19b8a90c8acbdc5a,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
:/Image/TitleView/restore_stop_day.svg,Image/TitleView/restore_stop_day.svg,bundle_002,66,.svg,1025,a94ef1aadb561f4701911509b3055c68aee159c07fb40192052737f83b3ce93a,a94ef1aadb561f4701911509b3055c68aee159c07fb40192052737f83b3ce93a,True,font/image asset,file_type_and_path,"[""extension=.svg"", ""non-QML payload under recovered Font/Image asset bundle""]",rcc_valid_no_v2_match
